GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US090053621021,090053621021,"Block Group 1, Census Tract 3621.02, Litchfield County, Connecticut",1018,318,1018,318,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090053621022,090053621022,"Block Group 2, Census Tract 3621.02, Litchfield County, Connecticut",1421,363,1113,272,3,4,0,12,266,267,0,12,39,53,0,12,0,12,0,12
1500000US090053621023,090053621023,"Block Group 3, Census Tract 3621.02, Litchfield County, Connecticut",1018,231,968,215,0,12,31,56,0,12,0,12,19,30,0,12,0,12,0,12
1500000US090053621024,090053621024,"Block Group 4, Census Tract 3621.02, Litchfield County, Connecticut",1895,328,1895,328,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090054253001,090054253001,"Block Group 1, Census Tract 4253, Litchfield County, Connecticut",1316,316,1172,291,82,120,0,12,0,12,0,12,22,33,40,43,0,12,40,43
1500000US090054253002,090054253002,"Block Group 2, Census Tract 4253, Litchfield County, Connecticut",1795,283,1582,316,114,116,0,12,0,12,0,12,99,156,0,12,0,12,0,12
1500000US090054253003,090054253003,"Block Group 3, Census Tract 4253, Litchfield County, Connecticut",1101,315,1024,290,12,19,0,12,0,12,0,12,0,12,65,98,65,98,0,12
1500000US090054254001,090054254001,"Block Group 1, Census Tract 4254, Litchfield County, Connecticut",1332,238,1228,207,8,12,20,29,28,46,0,12,0,12,48,66,0,12,48,66
1500000US090054254002,090054254002,"Block Group 2, Census Tract 4254, Litchfield County, Connecticut",1854,261,1785,264,0,12,24,34,0,12,0,12,8,13,37,41,11,13,26,32
1500000US090054254003,090054254003,"Block Group 3, Census Tract 4254, Litchfield County, Connecticut",1346,298,1333,299,9,14,0,12,4,7,0,12,0,12,0,12,0,12,0,12
1500000US090054255001,090054255001,"Block Group 1, Census Tract 4255, Litchfield County, Connecticut",1237,240,1139,228,42,61,0,12,0,12,0,12,49,78,7,15,0,12,7,15
1500000US090054255002,090054255002,"Block Group 2, Census Tract 4255, Litchfield County, Connecticut",1457,272,1402,279,12,18,0,12,0,12,0,12,14,21,29,36,0,12,29,36
1500000US090054255003,090054255003,"Block Group 3, Census Tract 4255, Litchfield County, Connecticut",450,177,448,177,0,12,0,12,1,2,0,12,0,12,1,2,0,12,1,2
1500000US090054256001,090054256001,"Block Group 1, Census Tract 4256, Litchfield County, Connecticut",1128,133,1077,121,35,34,0,12,3,6,0,12,0,12,13,18,0,12,13,18
1500000US090054256002,090054256002,"Block Group 2, Census Tract 4256, Litchfield County, Connecticut",762,128,744,128,3,4,0,12,5,6,0,12,0,12,10,11,0,12,10,11
1500000US090054256003,090054256003,"Block Group 3, Census Tract 4256, Litchfield County, Connecticut",680,112,672,112,0,12,0,12,0,12,0,12,0,12,8,9,0,12,8,9
1500000US090075411001,090075411001,"Block Group 1, Census Tract 5411, Middlesex County, Connecticut",1225,268,822,254,225,142,0,12,36,55,0,12,84,107,58,48,0,12,58,48
1500000US090075411002,090075411002,"Block Group 2, Census Tract 5411, Middlesex County, Connecticut",1370,405,514,140,370,293,0,12,162,103,0,12,252,280,72,77,0,12,72,77
1500000US090075412001,090075412001,"Block Group 1, Census Tract 5412, Middlesex County, Connecticut",1566,419,1211,443,342,156,0,12,13,22,0,12,0,12,0,12,0,12,0,12
1500000US090075412002,090075412002,"Block Group 2, Census Tract 5412, Middlesex County, Connecticut",2075,357,1772,325,113,92,11,19,17,19,0,12,23,32,139,107,0,12,139,107
1500000US090075412003,090075412003,"Block Group 3, Census Tract 5412, Middlesex County, Connecticut",1550,333,1031,281,139,168,0,12,318,226,0,12,0,12,62,87,0,12,62,87
1500000US090075413001,090075413001,"Block Group 1, Census Tract 5413, Middlesex County, Connecticut",1673,339,1118,291,231,220,38,62,255,140,0,12,0,12,31,36,0,12,31,36
1500000US090075413002,090075413002,"Block Group 2, Census Tract 5413, Middlesex County, Connecticut",1891,411,1377,425,298,297,0,12,112,92,0,12,52,75,52,79,0,12,52,79
1500000US090075413003,090075413003,"Block Group 3, Census Tract 5413, Middlesex County, Connecticut",2628,536,1970,551,397,339,0,12,192,151,0,12,0,12,69,84,0,12,69,84
1500000US090075414011,090075414011,"Block Group 1, Census Tract 5414.01, Middlesex County, Connecticut",1385,236,1208,254,30,37,0,12,85,66,0,12,6,10,56,54,0,12,56,54
1500000US090075414012,090075414012,"Block Group 2, Census Tract 5414.01, Middlesex County, Connecticut",764,170,624,175,110,103,0,12,7,11,0,12,0,12,23,33,0,12,23,33
1500000US090075414013,090075414013,"Block Group 3, Census Tract 5414.01, Middlesex County, Connecticut",904,175,821,168,9,14,0,12,38,54,0,12,0,12,36,43,0,12,36,43
1500000US090075414021,090075414021,"Block Group 1, Census Tract 5414.02, Middlesex County, Connecticut",2022,430,1700,428,118,95,0,12,147,117,0,12,53,57,4,9,0,12,4,9
1500000US090075414022,090075414022,"Block Group 2, Census Tract 5414.02, Middlesex County, Connecticut",2357,397,1908,383,156,108,1,2,219,96,0,12,8,20,65,69,2,3,63,69
1500000US090075414023,090075414023,"Block Group 3, Census Tract 5414.02, Middlesex County, Connecticut",1564,399,1138,388,405,203,0,12,0,12,0,12,0,12,21,39,0,12,21,39
1500000US090075415001,090075415001,"Block Group 1, Census Tract 5415, Middlesex County, Connecticut",2236,276,1474,220,267,113,0,12,407,165,0,12,14,12,74,43,0,12,74,43
1500000US090075415002,090075415002,"Block Group 2, Census Tract 5415, Middlesex County, Connecticut",1185,251,869,210,112,54,0,12,133,63,0,12,32,31,39,34,6,13,33,34
1500000US090075416001,090075416001,"Block Group 1, Census Tract 5416, Middlesex County, Connecticut",1320,235,801,186,307,155,71,109,34,32,0,12,100,83,7,10,0,12,7,10
1500000US090075417001,090075417001,"Block Group 1, Census Tract 5417, Middlesex County, Connecticut",1373,296,736,264,483,150,0,12,37,56,0,12,8,8,109,92,20,31,89,85
1500000US090075417002,090075417002,"Block Group 2, Census Tract 5417, Middlesex County, Connecticut",2004,327,1616,314,229,133,0,12,96,59,0,12,20,29,43,59,0,12,43,59
1500000US090075420001,090075420001,"Block Group 1, Census Tract 5420, Middlesex County, Connecticut",750,226,599,174,151,161,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090075420002,090075420002,"Block Group 2, Census Tract 5420, Middlesex County, Connecticut",1706,313,1559,290,85,96,0,12,34,39,0,12,1,2,27,34,0,12,27,34
1500000US090075420003,090075420003,"Block Group 3, Census Tract 5420, Middlesex County, Connecticut",1737,255,1421,242,276,153,0,12,12,15,0,12,2,5,26,38,0,12,26,38
1500000US090075421001,090075421001,"Block Group 1, Census Tract 5421, Middlesex County, Connecticut",659,198,569,200,14,16,0,12,72,77,0,12,0,12,4,10,0,12,4,10
1500000US090075421002,090075421002,"Block Group 2, Census Tract 5421, Middlesex County, Connecticut",987,345,669,256,289,248,0,12,0,12,0,12,7,12,22,29,3,6,19,29
1500000US090075421003,090075421003,"Block Group 3, Census Tract 5421, Middlesex County, Connecticut",1924,270,1447,241,363,151,0,12,60,46,0,12,35,47,19,29,0,12,19,29
1500000US090075422001,090075422001,"Block Group 1, Census Tract 5422, Middlesex County, Connecticut",1624,124,1372,127,138,91,0,12,33,29,0,12,8,11,73,52,14,17,59,49
1500000US090075501001,090075501001,"Block Group 1, Census Tract 5501, Middlesex County, Connecticut",1410,353,1310,331,0,12,0,12,45,53,0,12,15,26,40,68,0,12,40,68
1500000US090075501002,090075501002,"Block Group 2, Census Tract 5501, Middlesex County, Connecticut",2119,427,2039,430,0,12,11,17,58,58,0,12,0,12,11,17,0,12,11,17
1500000US090075501003,090075501003,"Block Group 3, Census Tract 5501, Middlesex County, Connecticut",565,198,501,203,1,2,0,12,45,52,0,12,0,12,18,32,0,12,18,32
1500000US090075501004,090075501004,"Block Group 4, Census Tract 5501, Middlesex County, Connecticut",1500,395,1302,414,67,87,44,59,87,81,0,12,0,12,0,12,0,12,0,12
1500000US090075502011,090075502011,"Block Group 1, Census Tract 5502.01, Middlesex County, Connecticut",2392,228,2253,251,1,4,0,12,51,59,0,12,1,3,86,82,0,12,86,82
1500000US090075502012,090075502012,"Block Group 2, Census Tract 5502.01, Middlesex County, Connecticut",1588,230,1470,229,0,12,0,12,32,36,0,12,0,12,86,69,13,21,73,59
1500000US090075502021,090075502021,"Block Group 1, Census Tract 5502.02, Middlesex County, Connecticut",1228,162,1212,157,9,15,0,12,0,12,0,12,7,11,0,12,0,12,0,12
1500000US090075502022,090075502022,"Block Group 2, Census Tract 5502.02, Middlesex County, Connecticut",1302,245,1190,218,105,125,0,12,0,12,0,12,7,17,0,12,0,12,0,12
1500000US090075502023,090075502023,"Block Group 3, Census Tract 5502.02, Middlesex County, Connecticut",786,218,757,221,0,12,0,12,17,27,0,12,0,12,12,21,0,12,12,21
1500000US090075601001,090075601001,"Block Group 1, Census Tract 5601, Middlesex County, Connecticut",1591,332,1526,344,0,12,0,12,19,29,0,12,0,12,46,68,0,12,46,68
1500000US090075601002,090075601002,"Block Group 2, Census Tract 5601, Middlesex County, Connecticut",2569,349,2550,353,0,12,0,12,0,12,0,12,0,12,19,30,0,12,19,30
1500000US090075601003,090075601003,"Block Group 3, Census Tract 5601, Middlesex County, Connecticut",1711,298,1672,298,0,12,26,40,0,12,0,12,0,12,13,21,0,12,13,21
1500000US090075602001,090075602001,"Block Group 1, Census Tract 5602, Middlesex County, Connecticut",285,110,265,106,0,12,0,12,7,11,0,12,0,12,13,21,0,12,13,21
1500000US090075602002,090075602002,"Block Group 2, Census Tract 5602, Middlesex County, Connecticut",739,202,691,196,0,12,0,12,0,12,0,12,9,15,39,56,0,12,39,56
1500000US090075602003,090075602003,"Block Group 3, Census Tract 5602, Middlesex County, Connecticut",752,169,711,164,11,19,0,12,8,12,0,12,11,25,11,16,0,12,11,16
1500000US090075602004,090075602004,"Block Group 4, Census Tract 5602, Middlesex County, Connecticut",1744,317,1629,317,44,48,0,12,10,16,0,12,18,26,43,67,0,12,43,67
1500000US090075701001,090075701001,"Block Group 1, Census Tract 5701, Middlesex County, Connecticut",1991,287,1678,293,76,109,0,12,195,95,0,12,0,12,42,63,0,12,42,63
1500000US090075701002,090075701002,"Block Group 2, Census Tract 5701, Middlesex County, Connecticut",1476,255,1283,248,146,116,0,12,0,12,0,12,32,48,15,23,0,12,15,23
1500000US090075701003,090075701003,"Block Group 3, Census Tract 5701, Middlesex County, Connecticut",1362,324,1094,296,195,163,0,12,48,54,0,12,25,47,0,12,0,12,0,12
1500000US090075702001,090075702001,"Block Group 1, Census Tract 5702, Middlesex County, Connecticut",1101,179,1038,181,14,21,0,12,22,20,0,12,0,12,27,33,0,12,27,33
1500000US090075702002,090075702002,"Block Group 2, Census Tract 5702, Middlesex County, Connecticut",2037,234,1774,244,124,102,0,12,18,21,0,12,65,66,56,51,28,44,28,29
1500000US090075703001,090075703001,"Block Group 1, Census Tract 5703, Middlesex County, Connecticut",2013,596,1944,586,12,26,0,12,0,12,0,12,32,40,25,48,25,48,0,12
1500000US090075703002,090075703002,"Block Group 2, Census Tract 5703, Middlesex County, Connecticut",1040,270,957,295,68,92,0,12,0,12,0,12,0,12,15,22,0,12,15,22
1500000US090075703003,090075703003,"Block Group 3, Census Tract 5703, Middlesex County, Connecticut",1547,300,1465,295,30,44,0,12,0,12,0,12,34,53,18,32,0,12,18,32
1500000US090075703004,090075703004,"Block Group 4, Census Tract 5703, Middlesex County, Connecticut",1454,352,1176,244,278,280,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090075801001,090075801001,"Block Group 1, Census Tract 5801, Middlesex County, Connecticut",1635,202,1580,207,0,12,0,12,18,30,0,12,21,24,16,21,5,10,11,19
1500000US090075801002,090075801002,"Block Group 2, Census Tract 5801, Middlesex County, Connecticut",1139,311,1087,311,0,12,0,12,52,81,0,12,0,12,0,12,0,12,0,12
1500000US090075801003,090075801003,"Block Group 3, Census Tract 5801, Middlesex County, Connecticut",724,260,724,260,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090075801004,090075801004,"Block Group 4, Census Tract 5801, Middlesex County, Connecticut",904,202,897,202,2,5,0,12,0,12,0,12,3,6,2,5,2,5,0,12
1500000US090075851001,090075851001,"Block Group 1, Census Tract 5851, Middlesex County, Connecticut",1788,369,1608,347,0,12,51,63,39,61,0,12,0,12,90,99,0,12,90,99
1500000US090075851002,090075851002,"Block Group 2, Census Tract 5851, Middlesex County, Connecticut",1595,264,1580,265,1,2,0,12,0,12,0,12,0,12,14,26,0,12,14,26
1500000US090075851003,090075851003,"Block Group 3, Census Tract 5851, Middlesex County, Connecticut",965,199,959,201,4,11,0,12,1,2,0,12,0,12,1,4,1,4,0,12
1500000US090075851004,090075851004,"Block Group 4, Census Tract 5851, Middlesex County, Connecticut",1054,228,1050,228,0,12,0,12,0,12,0,12,2,4,2,4,2,4,0,12
1500000US090075851005,090075851005,"Block Group 5, Census Tract 5851, Middlesex County, Connecticut",1890,320,1873,316,0,12,0,12,0,12,0,12,0,12,17,27,0,12,17,27
1500000US090075901001,090075901001,"Block Group 1, Census Tract 5901, Middlesex County, Connecticut",1518,415,1406,403,0,12,0,12,103,149,0,12,0,12,9,16,0,12,9,16
1500000US090075901002,090075901002,"Block Group 2, Census Tract 5901, Middlesex County, Connecticut",1273,374,1225,374,33,52,0,12,7,17,0,12,0,12,8,15,0,12,8,15
1500000US090075901003,090075901003,"Block Group 3, Census Tract 5901, Middlesex County, Connecticut",933,314,933,314,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090075901004,090075901004,"Block Group 4, Census Tract 5901, Middlesex County, Connecticut",1689,395,1655,399,5,12,0,12,29,39,0,12,0,12,0,12,0,12,0,12
1500000US090075901005,090075901005,"Block Group 5, Census Tract 5901, Middlesex County, Connecticut",2014,301,1879,306,15,22,0,12,106,126,0,12,0,12,14,24,0,12,14,24
1500000US090075901006,090075901006,"Block Group 6, Census Tract 5901, Middlesex County, Connecticut",876,220,766,225,31,49,0,12,79,119,0,12,0,12,0,12,0,12,0,12
1500000US090075951011,090075951011,"Block Group 1, Census Tract 5951.01, Middlesex County, Connecticut",855,216,848,217,0,12,0,12,0,12,0,12,7,12,0,12,0,12,0,12
1500000US090075951012,090075951012,"Block Group 2, Census Tract 5951.01, Middlesex County, Connecticut",1419,283,1419,283,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090075951013,090075951013,"Block Group 3, Census Tract 5951.01, Middlesex County, Connecticut",1698,278,1585,264,74,110,0,12,0,12,0,12,3,6,36,30,0,12,36,30
1500000US090075951021,090075951021,"Block Group 1, Census Tract 5951.02, Middlesex County, Connecticut",2256,379,2001,351,0,12,0,12,114,169,0,12,40,64,101,80,39,58,62,60
1500000US090075951022,090075951022,"Block Group 2, Census Tract 5951.02, Middlesex County, Connecticut",2844,367,2730,379,58,79,0,12,0,12,0,12,0,12,56,76,0,12,56,76
1500000US090076001001,090076001001,"Block Group 1, Census Tract 6001, Middlesex County, Connecticut",1470,253,1442,252,28,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090076001002,090076001002,"Block Group 2, Census Tract 6001, Middlesex County, Connecticut",1257,297,1194,280,0,12,0,12,63,71,0,12,0,12,0,12,0,12,0,12
1500000US090076001003,090076001003,"Block Group 3, Census Tract 6001, Middlesex County, Connecticut",1559,308,1489,326,12,26,0,12,29,37,0,12,11,26,18,31,0,12,18,31
1500000US090076101001,090076101001,"Block Group 1, Census Tract 6101, Middlesex County, Connecticut",767,163,747,165,8,10,4,6,0,12,0,12,0,12,8,14,0,12,8,14
1500000US090076101002,090076101002,"Block Group 2, Census Tract 6101, Middlesex County, Connecticut",1309,194,1278,192,0,12,0,12,23,27,0,12,0,12,8,8,0,12,8,8
1500000US090076102001,090076102001,"Block Group 1, Census Tract 6102, Middlesex County, Connecticut",676,187,676,187,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090076102002,090076102002,"Block Group 2, Census Tract 6102, Middlesex County, Connecticut",979,280,921,305,0,12,0,12,49,69,0,12,0,12,9,18,0,12,9,18
1500000US090076102003,090076102003,"Block Group 3, Census Tract 6102, Middlesex County, Connecticut",1183,325,1164,329,0,12,0,12,13,22,0,12,0,12,6,14,6,14,0,12
1500000US090076102004,090076102004,"Block Group 4, Census Tract 6102, Middlesex County, Connecticut",975,232,801,186,25,29,0,12,0,12,0,12,24,35,125,99,25,37,100,93
1500000US090076103001,090076103001,"Block Group 1, Census Tract 6103, Middlesex County, Connecticut",1554,227,1498,222,0,12,0,12,0,12,0,12,27,42,29,44,29,44,0,12
1500000US090076103002,090076103002,"Block Group 2, Census Tract 6103, Middlesex County, Connecticut",982,219,973,217,1,2,0,12,8,12,0,12,0,12,0,12,0,12,0,12
1500000US090076103003,090076103003,"Block Group 3, Census Tract 6103, Middlesex County, Connecticut",1654,266,1633,264,0,12,0,12,11,17,0,12,0,12,10,15,0,12,10,15
1500000US090076104001,090076104001,"Block Group 1, Census Tract 6104, Middlesex County, Connecticut",1409,201,1388,202,0,12,0,12,21,32,0,12,0,12,0,12,0,12,0,12
1500000US090076104002,090076104002,"Block Group 2, Census Tract 6104, Middlesex County, Connecticut",1553,244,1508,246,31,37,0,12,14,22,0,12,0,12,0,12,0,12,0,12
1500000US090076201001,090076201001,"Block Group 1, Census Tract 6201, Middlesex County, Connecticut",1143,171,1050,177,40,53,8,13,38,54,0,12,3,7,4,10,4,10,0,12
1500000US090076201002,090076201002,"Block Group 2, Census Tract 6201, Middlesex County, Connecticut",1297,190,1201,213,96,141,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090076201003,090076201003,"Block Group 3, Census Tract 6201, Middlesex County, Connecticut",687,147,631,148,0,12,0,12,31,33,0,12,25,39,0,12,0,12,0,12
1500000US090076201004,090076201004,"Block Group 4, Census Tract 6201, Middlesex County, Connecticut",1420,163,1320,177,35,41,0,12,30,31,0,12,19,30,16,26,0,12,16,26
1500000US090076301001,090076301001,"Block Group 1, Census Tract 6301, Middlesex County, Connecticut",647,184,647,184,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090076301002,090076301002,"Block Group 2, Census Tract 6301, Middlesex County, Connecticut",1316,238,1292,238,0,12,0,12,5,10,0,12,0,12,19,34,0,12,19,34
1500000US090076301003,090076301003,"Block Group 3, Census Tract 6301, Middlesex County, Connecticut",845,237,672,162,161,224,0,12,12,19,0,12,0,12,0,12,0,12,0,12
1500000US090076301004,090076301004,"Block Group 4, Census Tract 6301, Middlesex County, Connecticut",1448,261,1214,233,56,82,0,12,56,51,0,12,1,3,121,124,0,12,121,124
1500000US090076301005,090076301005,"Block Group 5, Census Tract 6301, Middlesex County, Connecticut",801,196,780,198,0,12,0,12,21,31,0,12,0,12,0,12,0,12,0,12
1500000US090076301006,090076301006,"Block Group 6, Census Tract 6301, Middlesex County, Connecticut",1531,311,1498,310,0,12,0,12,0,12,0,12,0,12,33,39,14,23,19,30
1500000US090076401001,090076401001,"Block Group 1, Census Tract 6401, Middlesex County, Connecticut",990,241,963,241,0,12,0,12,10,16,0,12,0,12,17,25,0,12,17,25
1500000US090076401002,090076401002,"Block Group 2, Census Tract 6401, Middlesex County, Connecticut",1729,332,1664,317,0,12,0,12,0,12,0,12,54,59,11,17,0,12,11,17
1500000US090076401003,090076401003,"Block Group 3, Census Tract 6401, Middlesex County, Connecticut",667,177,647,184,0,12,0,12,20,31,0,12,0,12,0,12,0,12,0,12
1500000US090076401004,090076401004,"Block Group 4, Census Tract 6401, Middlesex County, Connecticut",937,261,906,254,31,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090076401005,090076401005,"Block Group 5, Census Tract 6401, Middlesex County, Connecticut",2118,306,2057,307,0,12,0,12,28,46,0,12,0,12,33,36,0,12,33,36
1500000US090076701001,090076701001,"Block Group 1, Census Tract 6701, Middlesex County, Connecticut",1055,249,1002,235,0,12,0,12,14,21,0,12,0,12,39,55,0,12,39,55
1500000US090076701002,090076701002,"Block Group 2, Census Tract 6701, Middlesex County, Connecticut",1881,316,1430,261,0,12,0,12,177,175,0,12,71,108,203,249,0,12,203,249
1500000US090076701003,090076701003,"Block Group 3, Census Tract 6701, Middlesex County, Connecticut",1198,278,1179,277,19,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12
